tiempo,nivel,pozo_1,pozo_2,pozo_3
63937,-178.07889299227242,0.0,0.0,0.0
63938,-178.08306452480957,0.0,0.0,0.0
63939,-178.08724134989947,0.0,0.0,0.0
63940,-178.0914234851393,0.0,0.0,0.0
63941,-178.09561094811122,0.0,0.0,0.0
63942,-178.0998037563816,0.0,0.0,0.0
63943,-178.1040019275003,0.0,0.0,0.0
63944,-178.10820547900025,0.0,0.0,0.0
63945,-178.1124144283965,0.0,0.0,0.0
63946,-178.11662879318592,0.0,0.0,0.0
63947,-178.12084859084626,0.0,0.0,0.0
63948,-178.12507383883573,0.0,0.0,0.0
63949,-178.1293045545921,0.0,0.0,0.0
63950,-178.13354075553232,0.0,0.0,0.0
63951,-178.1377824590517,0.0,0.0,0.0
63952,-178.14202968252326,0.0,0.0,0.0
63953,-178.14628244329708,0.0,0.0,0.0
63954,-178.15054075869975,0.0,0.0,0.0
63955,-178.1548046460336,0.0,0.0,0.0
63956,-178.159074122576,0.0,0.0,0.0
63957,-178.16334920557884,0.0,0.0,0.0
63958,-178.16762991226773,0.0,0.0,0.0
63959,-178.17191625984145,0.0,0.0,0.0
63960,-178.17620826547113,0.0,0.0,0.0
63961,-178.18050594629983,0.0,0.0,0.0
63962,-178.1848093194415,0.0,0.0,0.0
63963,-178.18911840198075,0.0,0.0,0.0
63964,-178.19343321097176,0.0,0.0,0.0
63965,-178.197753763438,0.0,0.0,0.0
63966,-178.20208007637115,0.0,0.0,0.0
63967,-178.20641216673087,0.0,0.0,0.0
63968,-178.21075005144368,0.0,0.0,0.0
63969,-178.21509374740265,0.0,0.0,0.0
63970,-178.2194432714665,0.0,0.0,0.0
63971,-178.22379864045902,0.0,0.0,0.0
63972,-178.22815987116837,0.0,0.0,0.0
63973,-178.23252698034642,0.0,0.0,0.0
63974,-178.23689998470797,0.0,0.0,0.0
63975,-178.2412789009303,0.0,0.0,0.0
63976,-178.24566374565222,0.0,0.0,0.0
63977,-178.25005453547357,0.0,0.0,0.0
63978,-178.25445128695452,0.0,0.0,0.0
63979,-178.25885401661486,0.0,0.0,0.0
63980,-178.26326274093321,0.0,0.0,0.0
63981,-178.26767747634665,0.0,0.0,0.0
63982,-178.2720982392497,0.0,0.0,0.0
63983,-178.27652504599388,0.0,0.0,0.0
63984,-178.2809579128868,0.0,0.0,0.0
63985,-178.28539685619188,0.0,0.0,0.0
63986,-178.28984189212707,0.0,0.0,0.0
63987,-178.29429303686487,0.0,0.0,0.0
63988,-178.29875030653102,0.0,0.0,0.0
63989,-178.3032137172043,0.0,0.0,0.0
63990,-178.30768328491558,0.0,0.0,0.0
63991,-178.31215902564725,0.0,0.0,0.0
63992,-178.31664095533245,0.0,0.0,0.0
63993,-178.32112908985454,0.0,0.0,0.0
63994,-178.32562344504635,0.0,0.0,0.0
63995,-178.3301240366895,0.0,0.0,0.0
63996,-178.3346308805138,0.0,0.0,0.0
63997,-178.33914399219643,0.0,0.0,0.0
63998,-178.3436633873614,0.0,0.0,0.0
63999,-178.3481890815789,0.0,0.0,0.0
64000,-178.35272109036455,0.0,0.0,0.0
64001,-178.35725942917878,0.0,0.0,0.0
64002,-178.3618041134262,0.0,0.0,0.0
64003,-178.36635515845472,0.0,0.0,0.0
64004,-178.37091257955532,0.0,0.0,0.0
64005,-178.37547639196094,0.0,0.0,0.0
64006,-178.3800466108462,0.0,0.0,0.0
64007,-178.3846232513264,0.0,0.0,0.0
64008,-178.38920632845708,0.0,0.0,0.0
64009,-178.39379585723344,0.0,0.0,0.0
64010,-178.39839185258944,0.0,0.0,0.0
64011,-178.40299432939736,0.0,0.0,0.0
64012,-178.407603302467,0.0,0.0,0.0
64013,-178.4122187865452,0.0,0.0,0.0
64014,-178.4168407963151,0.0,0.0,0.0
64015,-178.42146934639553,0.0,0.0,0.0
64016,-178.4261044513403,0.0,0.0,0.0
64017,-178.4307461256377,0.0,0.0,0.0
64018,-178.4353943837098,0.0,0.0,0.0
64019,-178.44004923991173,0.0,0.0,0.0
64020,-178.4447107085312,0.0,0.0,0.0
64021,-178.4493788037879,0.0,0.0,0.0
64022,-178.45405353983264,0.0,0.0,0.0
64023,-178.45873493074703,0.0,0.0,0.0
64024,-178.46342299054257,0.0,0.0,0.0
64025,-178.46811773316034,0.0,0.0,0.0
64026,-178.4728191724701,0.0,0.0,0.0
64027,-178.47752732227,0.0,0.0,0.0
64028,-178.48224219628554,0.0,0.0,0.0
64029,-178.48696380816952,0.0,0.0,0.0
64030,-178.49169217150086,0.0,0.0,0.0
64031,-178.4964272997845,0.0,0.0,0.0
64032,-178.5011692064505,0.0,0.0,0.0
64033,-178.50591790485362,0.0,0.0,0.0
64034,-178.51067340827257,0.0,0.0,0.0
64035,-178.5154357299096,0.0,0.0,0.0
64036,-178.5202048828898,0.0,0.0,0.0
64037,-178.5249808802606,0.0,0.0,0.0
64038,-178.5297637349912,0.0,0.0,0.0
64039,-178.5345534599719,0.0,0.0,0.0
64040,-178.53935006801356,0.0,0.0,0.0
64041,-178.54415357184723,0.0,0.0,0.0
64042,-178.54896398412342,0.0,0.0,0.0
64043,-178.55378131741142,0.0,0.0,0.0
64044,-178.55860558419909,0.0,0.0,0.0
64045,-178.56343679689203,0.0,0.0,0.0
64046,-178.56827496781315,0.0,0.0,0.0
64047,-178.57312010920214,0.0,0.0,0.0
64048,-178.57797223321492,0.0,0.0,0.0
64049,-178.58283135192312,0.0,0.0,0.0
64050,-178.58769747731344,0.0,0.0,0.0
64051,-178.59257062128734,0.0,0.0,0.0
64052,-178.59745079566036,0.0,0.0,0.0
64053,-178.60233801216168,0.0,0.0,0.0
64054,-178.60723228243359,0.0,0.0,0.0
64055,-178.61213361803092,0.0,0.0,0.0
64056,-178.6170420304207,0.0,0.0,0.0
64057,-178.62195753098155,0.0,0.0,0.0
64058,-178.62688013100308,0.0,0.0,0.0
64059,-178.63180984168565,0.0,0.0,0.0
64060,-178.63674667413974,-1468.0646873797928,0.0,-2640.4315054583
64061,-178.64169063938553,-1468.0646873797928,0.0,-2640.4315054583
64062,-178.6466417483523,-1468.0646873797928,0.0,-2640.4315054583
64063,-178.65160001187814,-1468.0646873797928,0.0,-2640.4315054583
64064,-178.65656544070933,-1468.0646873797928,0.0,-2640.4315054583
64065,-178.66153804549995,-1468.0646873797928,0.0,-2640.4315054583
64066,-178.66651783681152,-1468.0646873797928,0.0,-2640.4315054583
64067,-178.67150482511227,-1468.0646873797928,0.0,-2640.4315054583
64068,-178.67649902077704,-1468.0646873797928,0.0,-2640.4315054583
64069,-178.68150043408662,-1468.0646873797928,0.0,-2640.4315054583
64070,-178.68650907522735,-1468.0646873797928,0.0,-2640.4315054583
64071,-178.69152495429068,-1468.0646873797928,0.0,-2640.4315054583
64072,-178.69654808127282,-1468.0646873797928,0.0,-2640.4315054583
64073,-178.7015784660742,-1468.0646873797928,0.0,-2640.4315054583
64074,-178.7066161184992,-1468.0646873797928,0.0,-2640.4315054583
64075,-178.7116610482555,-1468.0646873797928,0.0,-2640.4315054583
64076,-178.71671326495402,-1468.0646873797928,0.0,-2640.4315054583
64077,-178.72177277810817,-1468.0646873797928,0.0,-2640.4315054583
64078,-178.72683959713376,-1468.0646873797928,0.0,-2640.4315054583
64079,-178.73191373134824,-1468.0646873797928,0.0,-2640.4315054583
64080,-178.73699518997068,-1468.0646873797928,0.0,-2640.4315054583
64081,-178.7420839821212,-1468.0646873797928,0.0,-2640.4315054583
64082,-178.74718011682052,-1468.0646873797928,0.0,-2640.4315054583
64083,-178.75228360298988,-1468.0646873797928,0.0,-2640.4315054583
64084,-178.75739444945032,-1468.0646873797928,0.0,-2640.4315054583
64085,-178.76251266492255,-1468.0646873797928,0.0,-2640.4315054583
64086,-178.76763825802647,-1468.0646873797928,0.0,-2640.4315054583
64087,-178.77277123728092,-1468.0646873797928,0.0,-2640.4315054583
64088,-178.77791161110326,-1468.0646873797928,0.0,-2640.4315054583
64089,-178.78305938780912,-1468.0646873797928,0.0,-2640.4315054583
64090,-178.7882145756118,-1468.0646873797928,0.0,-2640.4315054583
64091,-178.79337718262235,-1468.0646873797928,0.0,-2640.4315054583
64092,-178.79854721684885,-1468.0646873797928,0.0,-2640.4315054583
64093,-178.8037246861964,-1468.0646873797928,0.0,-2640.4315054583
64094,-178.80890959846653,-1468.0646873797928,0.0,-2640.4315054583
64095,-178.8141019613571,-1468.0646873797928,0.0,-2640.4315054583
64096,-178.81930178246196,-1468.0646873797928,0.0,-2640.4315054583
64097,-178.8245090692705,-1468.0646873797928,0.0,-2640.4315054583
64098,-178.8297238291675,-1468.0646873797928,0.0,-2640.4315054583
64099,-178.83494606943287,-1468.0646873797928,0.0,-2640.4315054583
64100,-178.84017579724122,-1468.0646873797928,0.0,-2640.4315054583
64101,-178.84541301966172,-1468.0646873797928,0.0,-2640.4315054583
64102,-178.8506577436576,-1468.0646873797928,0.0,-2640.4315054583
64103,-178.85590997608625,-1468.0646873797928,0.0,-2640.4315054583
64104,-178.86116972369865,-1468.0646873797928,0.0,-2640.4315054583
64105,-178.8664369931392,-1468.0646873797928,0.0,-2640.4315054583
64106,-178.87171179094548,-1468.0646873797928,0.0,-2640.4315054583
64107,-178.8769941235481,-1468.0646873797928,0.0,-2640.4315054583
64108,-178.88228399727015,-1468.0646873797928,0.0,-2640.4315054583
64109,-178.88758141832736,-1468.0646873797928,0.0,-2640.4315054583
64110,-178.89288639282762,-1468.0646873797928,0.0,-2640.4315054583
64111,-178.89819892677073,-1468.0646873797928,0.0,-2640.4315054583
64112,-178.90351902604834,-1468.0646873797928,0.0,-2640.4315054583
64113,-178.90884669644367,-1468.0646873797928,0.0,-2640.4315054583
64114,-178.9141819436312,-1468.0646873797928,0.0,-2640.4315054583
64115,-178.9195247731766,-1468.0646873797928,0.0,-2640.4315054583
64116,-178.9248751905364,-1468.0646873797928,0.0,-2640.4315054583
64117,-178.93023320105803,-1468.0646873797928,0.0,-2640.4315054583
64118,-178.93559880997924,-1468.0646873797928,0.0,-2640.4315054583
64119,-178.9409720224284,-1468.0646873797928,0.0,-2640.4315054583
64120,-178.94635284342382,-1468.0646873797928,0.0,-2640.4315054583
64121,-178.95174127787402,-1468.0646873797928,0.0,-2640.4315054583
64122,-178.95713733057724,-1468.0646873797928,0.0,-2640.4315054583
64123,-178.96254100622144,-1468.0646873797928,0.0,-2640.4315054583
64124,-178.96795230938406,-1468.0646873797928,0.0,-2640.4315054583
64125,-178.97337124453193,-1468.0646873797928,0.0,-2640.4315054583
64126,-178.97879781602114,-1468.0646873797928,0.0,-2640.4315054583
64127,-178.98423202809684,-1468.0646873797928,0.0,-2640.4315054583
64128,-178.98967388489302,-1468.0646873797928,0.0,-2640.4315054583
64129,-178.99512339043264,-1468.0646873797928,0.0,-2640.4315054583
64130,-179.00058054862717,-1468.0646873797928,0.0,-2640.4315054583
64131,-179.0060453632767,-1468.0646873797928,0.0,-2640.4315054583
64132,-179.01151783806986,-1468.0646873797928,0.0,-2640.4315054583
64133,-179.0169979765834,-1468.0646873797928,0.0,-2640.4315054583
64134,-179.02248578228262,-1468.0646873797928,0.0,-2640.4315054583
64135,-179.0279812585205,-1468.0646873797928,0.0,-2640.4315054583
64136,-179.03348440853838,-1468.0646873797928,0.0,-2640.4315054583
64137,-179.0389952354654,-1468.0646873797928,0.0,-2640.4315054583
64138,-179.04451374231857,-1468.0646873797928,0.0,-2640.4315054583
64139,-179.05003993200262,-1468.0646873797928,0.0,-2640.4315054583
64140,-179.05557380731005,-1468.0646873797928,0.0,-2640.4315054583
64141,-179.0611153709209,-1468.0646873797928,0.0,-2640.4315054583
64142,-179.06666462540284,-1468.0646873797928,0.0,-2640.4315054583
64143,-179.07222157321095,-1468.0646873797928,0.0,-2640.4315054583
64144,-179.07778621668774,-1468.0646873797928,0.0,-2640.4315054583
64145,-179.08335855806322,-1468.0646873797928,0.0,-2640.4315054583
64146,-179.0889385994546,-1468.0646873797928,0.0,-2640.4315054583
64147,-179.0945263428664,-1468.0646873797928,0.0,-2640.4315054583
64148,-179.10012179019046,-1468.0646873797928,0.0,-2640.4315054583
64149,-179.10572494320587,-1468.0646873797928,0.0,-2640.4315054583
64150,-179.1113358035788,-1468.0646873797928,0.0,-2640.4315054583
64151,-179.1169543728627,-1468.0646873797928,0.0,-2640.4315054583
64152,-179.12258065249813,-1468.0646873797928,0.0,-2640.4315054583
64153,-179.12821464381287,-1468.0646873797928,0.0,-2640.4315054583
64154,-179.1338563480217,-1468.0646873797928,0.0,-2640.4315054583
64155,-179.13950576622673,-1468.0646873797928,0.0,-2640.4315054583
64156,-179.14516289941707,-1468.0646873797928,0.0,-2640.4315054583
64157,-179.15082774846903,-1468.0646873797928,0.0,-2640.4315054583
64158,-179.156500314146,-1468.0646873797928,0.0,-2640.4315054583
64159,-179.16218059709874,-1468.0646873797928,0.0,-2640.4315054583
64160,-179.167868597865,-1468.0646873797928,0.0,-2640.4315054583
64161,-179.17356431686989,-1468.0646873797928,0.0,-2640.4315054583
64162,-179.17926775442564,-1468.0646873797928,0.0,-2640.4315054583
64163,-179.18497891073199,-1468.0646873797928,0.0,-2640.4315054583
64164,-179.19069778587576,-1468.0646873797928,0.0,-2640.4315054583
64165,-179.19642437983129,-1468.0646873797928,0.0,-2640.4315054583
64166,-179.20215869246027,-1468.0646873797928,0.0,-2640.4315054583
64167,-179.207900723512,-1468.0646873797928,0.0,-2640.4315054583
64168,-179.21365047262313,-1468.0646873797928,0.0,-2640.4315054583
64169,-179.21940793931805,-1468.0646873797928,0.0,-2640.4315054583
64170,-179.2251731230087,-1468.0646873797928,0.0,-2640.4315054583
64171,-179.23094602299477,-1468.0646873797928,0.0,-2640.4315054583
64172,-179.23672663846384,-1468.0646873797928,0.0,-2640.4315054583
64173,-179.24251496849132,-1468.0646873797928,0.0,-2640.4315054583
64174,-179.2483110120406,-1468.0646873797928,0.0,-2640.4315054583
64175,-179.25411476796313,-1468.0646873797928,0.0,-2640.4315054583
64176,-179.25992623499846,-1468.0646873797928,0.0,-2640.4315054583
64177,-179.2657454117745,-1468.0646873797928,0.0,-2640.4315054583
64178,-179.27157229680734,-1468.0646873797928,0.0,-2640.4315054583
64179,-179.27740688850173,-1468.0646873797928,0.0,-2640.4315054583
64180,-179.28324918515082,-1468.0646873797928,0.0,-2640.4315054583
64181,-179.28909918493656,-1468.0646873797928,0.0,-2640.4315054583
64182,-179.2949568859296,-1468.0646873797928,0.0,-2640.4315054583
64183,-179.3008222860895,-1468.0646873797928,0.0,-2640.4315054583
64184,-179.30669538326498,-1468.0646873797928,0.0,-2640.4315054583
64185,-179.31257617519378,-1468.0646873797928,0.0,-2640.4315054583
64186,-179.3184646595031,-1468.0646873797928,0.0,-2640.4315054583
64187,-179.32436083370942,-1468.0646873797928,0.0,-2640.4315054583
64188,-179.330264695219,-1468.0646873797928,0.0,-2640.4315054583
64189,-179.33617624132765,-1468.0646873797928,0.0,-2640.4315054583
64190,-179.3420954692212,-1468.0646873797928,0.0,-2640.4315054583
64191,-179.34802237597535,-1468.0646873797928,0.0,-2640.4315054583
64192,-179.35395695855615,-1468.0646873797928,0.0,-2640.4315054583
64193,-179.35989921382,-1468.0646873797928,0.0,-2640.4315054583
64194,-179.36584913851368,-1468.0646873797928,0.0,-2640.4315054583
64195,-179.3718067292748,-1468.0646873797928,0.0,-2640.4315054583
64196,-179.3777719826317,-1468.0646873797928,0.0,-2640.4315054583
64197,-179.38374489500399,-1468.0646873797928,0.0,-2640.4315054583
64198,-179.3897254627021,-1468.0646873797928,0.0,-2640.4315054583
64199,-179.39571368192827,-1468.0646873797928,0.0,-2640.4315054583
64200,-179.401709548776,-1468.0646873797928,0.0,-2640.4315054583
64201,-179.4077130592309,-1468.0646873797928,0.0,-2640.4315054583
64202,-179.41372420917023,-1468.0646873797928,0.0,-2640.4315054583
64203,-179.41974299436362,-1468.0646873797928,0.0,-2640.4315054583
64204,-179.42576941047287,-1468.0646873797928,0.0,-2640.4315054583
64205,-179.43180345305262,-1468.0646873797928,0.0,-2640.4315054583
64206,-179.43784511755007,-1468.0646873797928,0.0,-2640.4315054583
64207,-179.44389439930546,-1468.0646873797928,0.0,-2640.4315054583
64208,-179.44995129355237,-1468.0646873797928,0.0,-2640.4315054583
64209,-179.45601579541767,-1468.0646873797928,0.0,-2640.4315054583
64210,-179.46208789992184,-1468.0646873797928,0.0,-2640.4315054583
64211,-179.4681676019794,-1468.0646873797928,0.0,-2640.4315054583
64212,-179.47425489639878,-1468.0646873797928,0.0,-2640.4315054583
64213,-179.4803497778829,-1468.0646873797928,0.0,-2640.4315054583
64214,-179.4864522410291,-1468.0646873797928,0.0,-2640.4315054583
64215,-179.49256228032968,-1468.0646873797928,0.0,-2640.4315054583
64216,-179.4986798901718,-1468.0646873797928,0.0,-2640.4315054583
64217,-179.50480506483802,-1468.0646873797928,0.0,-2640.4315054583
64218,-179.5109377985064,-1468.0646873797928,0.0,-2640.4315054583
64219,-179.51707808525086,-1468.0646873797928,0.0,-2640.4315054583
64220,-179.52322591904124,-1468.0646873797928,0.0,-2640.4315054583
64221,-179.52938129374365,-1468.0646873797928,0.0,-2640.4315054583
64222,-179.53554420312088,-1468.0646873797928,0.0,-2640.4315054583
64223,-179.54171464083242,-1468.0646873797928,0.0,-2640.4315054583
64224,-179.54789260043492,-1468.0646873797928,0.0,-2640.4315054583
64225,-179.55407807538225,-1468.0646873797928,0.0,-2640.4315054583
64226,-179.56027105902598,-1468.0646873797928,0.0,-2640.4315054583
64227,-179.56647154461555,-1468.0646873797928,0.0,-2640.4315054583
64228,-179.5726795252986,-1468.0646873797928,0.0,-2640.4315054583
64229,-179.57889499412107,-1468.0646873797928,0.0,-2640.4315054583
64230,-179.5851179440278,-1468.0646873797928,0.0,-2640.4315054583
64231,-179.59134836786242,-1468.0646873797928,0.0,-2640.4315054583
64232,-179.59758625836807,-1468.0646873797928,0.0,-2640.4315054583
64233,-179.6038316081873,-1468.0646873797928,0.0,-2640.4315054583
64234,-179.61008440986268,-1468.0646873797928,0.0,-2640.4315054583
64235,-179.6163446558367,-1468.0646873797928,0.0,-2640.4315054583
64236,-179.6226123384526,-1468.0646873797928,0.0,-2640.4315054583
64237,-179.6288874499541,-1468.0646873797928,0.0,-2640.4315054583
64238,-179.63516998248622,-1468.0646873797928,0.0,-2640.4315054583
64239,-179.6414599280952,-1468.0646873797928,0.0,-2640.4315054583
64240,-179.647757278729,-1468.0646873797928,0.0,-2640.4315054583
64241,-179.65406202623745,-1468.0646873797928,0.0,-2640.4315054583
64242,-179.6603741623729,-1468.0646873797928,0.0,-2640.4315054583
64243,-179.66669367879,-1468.0646873797928,0.0,-2640.4315054583
64244,-179.6730205670466,-1468.0646873797928,0.0,-2640.4315054583
64245,-179.67935481860354,-1468.0646873797928,0.0,-2640.4315054583
64246,-179.6856964248255,-1468.0646873797928,0.0,-2640.4315054583
64247,-179.69204537698073,-1468.0646873797928,0.0,-2640.4315054583
64248,-179.69840166624184,-1468.0646873797928,0.0,-2640.4315054583
64249,-179.704765283686,-1468.0646873797928,0.0,-2640.4315054583
64250,-179.7111362202951,-1468.0646873797928,0.0,-2640.4315054583
64251,-179.71751446695643,-1468.0646873797928,0.0,-2640.4315054583
64252,-179.72390001446252,-1468.0646873797928,0.0,-2640.4315054583
64253,-179.73029285351203,-1468.0646873797928,0.0,-2640.4315054583
64254,-179.73669297470965,-1468.0646873797928,0.0,-2640.4315054583
64255,-179.74310036856662,-1468.0646873797928,0.0,-2640.4315054583
64256,-179.74951502550107,-1468.0646873797928,0.0,-2640.4315054583
64257,-179.75593693583835,-1468.0646873797928,0.0,-2640.4315054583
64258,-179.76236608981137,-1468.0646873797928,0.0,-2640.4315054583
64259,-179.76880247756094,-1468.0646873797928,0.0,-2640.4315054583
64260,-179.77524608913612,-1468.0646873797928,0.0,-2640.4315054583
64261,-179.78169691449455,-1468.0646873797928,0.0,-2640.4315054583
64262,-179.78815494350295,-1468.0646873797928,0.0,-2640.4315054583
64263,-179.79462016593715,-1468.0646873797928,0.0,-2640.4315054583
64264,-179.8010925714828,-1468.0646873797928,0.0,-2640.4315054583
64265,-179.80757214973556,-1468.0646873797928,0.0,-2640.4315054583
64266,-179.8140588902014,-1468.0646873797928,0.0,-2640.4315054583
64267,-179.82055278229714,-1468.0646873797928,0.0,-2640.4315054583
64268,-179.8270538153506,-1468.0646873797928,0.0,-2640.4315054583
64269,-179.8335619786011,-1468.0646873797928,0.0,-2640.4315054583
64270,-179.84007726119984,-1468.0646873797928,0.0,-2640.4315054583
64271,-179.84659965221027,-1468.0646873797928,0.0,-2640.4315054583
64272,-179.85312914060825,-1468.0646873797928,0.0,-2640.4315054583
64273,-179.8596657152828,-1468.0646873797928,0.0,-2640.4315054583
64274,-179.86620936503604,-1468.0646873797928,0.0,-2640.4315054583
64275,-179.87276007858395,-1468.0646873797928,0.0,-2640.4315054583
64276,-179.8793178445566,-1468.0646873797928,0.0,-2640.4315054583
64277,-179.88588265149826,-1468.0646873797928,0.0,-2640.4315054583
64278,-179.89245448786835,-1468.0646873797928,0.0,-2640.4315054583
64279,-179.8990333420413,-1468.0646873797928,0.0,-2640.4315054583
64280,-179.90561920230712,-1468.0646873797928,0.0,-2640.4315054583
64281,-179.91221205687194,-1468.0646873797928,0.0,-2640.4315054583
64282,-179.91881189385805,-1468.0646873797928,0.0,-2640.4315054583
64283,-179.9254187013047,-1468.0646873797928,0.0,-2640.4315054583
64284,-179.93203246716803,-1468.0646873797928,0.0,-2640.4315054583
64285,-179.93865317932193,-1468.0646873797928,0.0,-2640.4315054583
64286,-179.94528082555806,-1468.0646873797928,0.0,-2640.4315054583
64287,-179.95191539358643,-1468.0646873797928,0.0,-2640.4315054583
64288,-179.95855687103574,-1468.0646873797928,0.0,-2640.4315054583
64289,-179.96520524545377,-1468.0646873797928,0.0,-2640.4315054583
64290,-179.97186050430787,-1468.0646873797928,0.0,-2640.4315054583
64291,-179.97852263498513,-1468.0646873797928,0.0,-2640.4315054583
64292,-179.98519162479306,-1468.0646873797928,0.0,-2640.4315054583
64293,-179.99186746095978,-1468.0646873797928,0.0,-2640.4315054583
64294,-179.99855013063453,-1468.0646873797928,0.0,-2640.4315054583
64295,-180.005239620888,-1468.0646873797928,0.0,-2640.4315054583
64296,-180.01193591871288,-1468.0646873797928,0.0,-2640.4315054583
64297,-180.01863901102402,-1468.0646873797928,0.0,-2640.4315054583
64298,-180.0253488846591,-1468.0646873797928,0.0,-2640.4315054583
64299,-180.03206552637891,-1468.0646873797928,0.0,-2640.4315054583
64300,-180.0387889228677,-1468.0646873797928,0.0,-2640.4315054583
64301,-180.04551906073368,-1468.0646873797928,0.0,-2640.4315054583
64302,-180.05225592650945,-1468.0646873797928,0.0,-2640.4315054583
64303,-180.05899950665236,-1468.0646873797928,0.0,-2640.4315054583
64304,-180.06574978754495,-1468.0646873797928,0.0,-2640.4315054583
64305,-180.0725067554954,-1468.0646873797928,0.0,-2640.4315054583
64306,-180.0792703967378,-1468.0646873797928,0.0,-2640.4315054583
64307,-180.08604069743285,-1468.0646873797928,0.0,-2640.4315054583
64308,-180.09281764366796,-1468.0646873797928,0.0,-2640.4315054583
64309,-180.0996012214579,-1468.0646873797928,0.0,-2640.4315054583
64310,-180.10639141674517,-1468.0646873797928,0.0,-2640.4315054583
64311,-180.11318821540033,-1468.0646873797928,0.0,-2640.4315054583
64312,-180.11999160322253,-1468.0646873797928,0.0,-2640.4315054583
64313,-180.12680156594,-1468.0646873797928,0.0,-2640.4315054583
64314,-180.13361808921024,-1468.0646873797928,0.0,-2640.4315054583
64315,-180.14044115862072,-1468.0646873797928,0.0,-2640.4315054583
64316,-180.14727075968912,-1468.0646873797928,0.0,-2640.4315054583
64317,-180.1541068778639,-1468.0646873797928,0.0,-2640.4315054583
64318,-180.1609494985247,-1468.0646873797928,0.0,-2640.4315054583
64319,-180.1677986069826,-1468.0646873797928,0.0,-2640.4315054583
64320,-180.1746541884809,-1468.0646873797928,0.0,-2640.4315054583
64321,-180.1815162281952,-1468.0646873797928,0.0,-2640.4315054583
64322,-180.18838471123416,-1468.0646873797928,0.0,-2640.4315054583
64323,-180.19525962263975,-1468.0646873797928,0.0,-2640.4315054583
64324,-180.2021409473877,-1468.0646873797928,0.0,-2640.4315054583
64325,-180.20902867038797,-1468.0646873797928,0.0,-2640.4315054583
64326,-180.21592277648531,-1468.0646873797928,0.0,-2640.4315054583
64327,-180.22282325045953,-1468.0646873797928,0.0,-2640.4315054583
64328,-180.22973007702606,-1468.0646873797928,0.0,-2640.4315054583
64329,-180.23664324083637,-1468.0646873797928,0.0,-2640.4315054583
64330,-180.24356272647847,-1468.0646873797928,0.0,-2640.4315054583
64331,-180.25048851847725,-1468.0646873797928,0.0,-2640.4315054583
64332,-180.2574206012951,-1468.0646873797928,0.0,-2640.4315054583
64333,-180.26435895933224,-1468.0646873797928,0.0,-2640.4315054583
64334,-180.27130357692715,-1468.0646873797928,0.0,-2640.4315054583
64335,-180.27825443835732,-1468.0646873797928,0.0,-2640.4315054583
64336,-180.2852115278392,-1468.0646873797928,0.0,-2640.4315054583
64337,-180.29217482952924,-1468.0646873797928,0.0,-2640.4315054583
64338,-180.29914432752392,-1468.0646873797928,0.0,-2640.4315054583
64339,-180.3061200058604,-1468.0646873797928,0.0,-2640.4315054583
64340,-180.31310184851705,-1468.0646873797928,0.0,-2640.4315054583
64341,-180.32008983941373,-1468.0646873797928,0.0,-2640.4315054583
64342,-180.32708396241247,-1468.0646873797928,0.0,-2640.4315054583
64343,-180.33408420131778,-1468.0646873797928,0.0,-2640.4315054583
64344,-180.34109053987726,-1468.0646873797928,0.0,-2640.4315054583
64345,-180.348102961782,-1468.0646873797928,0.0,-2640.4315054583
64346,-180.35512145066707,-1468.0646873797928,0.0,-2640.4315054583
64347,-180.36214599011208,-1468.0646873797928,0.0,-2640.4315054583
64348,-180.36917656364142,-1468.0646873797928,0.0,-2640.4315054583
64349,-180.37621315472515,-1468.0646873797928,0.0,-2640.4315054583
64350,-180.3832557467791,-1468.0646873797928,0.0,-2640.4315054583
64351,-180.3903043231656,-1468.0646873797928,0.0,-2640.4315054583
64352,-180.39735886719393,-1468.0646873797928,0.0,-2640.4315054583
64353,-180.40441936212068,-1468.0646873797928,0.0,-2640.4315054583
64354,-180.41148579115037,-1468.0646873797928,0.0,-2640.4315054583
64355,-180.41855813743604,-1468.0646873797928,0.0,-2640.4315054583
64356,-180.42563638407947,-1468.0646873797928,0.0,-2640.4315054583
64357,-180.43272051413192,-1468.0646873797928,0.0,-2640.4315054583
64358,-180.4398105105946,-1468.0646873797928,0.0,-2640.4315054583
64359,-180.44690635641916,-1468.0646873797928,0.0,-2640.4315054583
64360,-180.454008034508,-1468.0646873797928,0.0,-2640.4315054583
64361,-180.4611155277151,-1468.0646873797928,0.0,-2640.4315054583
64362,-180.46822881884628,-1468.0646873797928,0.0,-2640.4315054583
64363,-180.47534789065998,-1468.0646873797928,0.0,-2640.4315054583
64364,-180.48247272586747,-1468.0646873797928,0.0,-2640.4315054583
64365,-180.4896033071336,-1468.0646873797928,0.0,-2640.4315054583
64366,-180.49673961707708,-1468.0646873797928,0.0,-2640.4315054583
64367,-180.50388163827137,-1468.0646873797928,0.0,-2640.4315054583
64368,-180.51102935324474,-1468.0646873797928,0.0,-2640.4315054583
64369,-180.51818274448127,-1468.0646873797928,0.0,-2640.4315054583
64370,-180.52534179442097,-1468.0646873797928,0.0,-2640.4315054583
64371,-180.5325064854606,-1468.0646873797928,0.0,-2640.4315054583
64372,-180.539676799954,-1468.0646873797928,0.0,-2640.4315054583
64373,-180.54685272021274,-1468.0646873797928,0.0,-2640.4315054583
64374,-180.55403422850668,-1468.0646873797928,0.0,-2640.4315054583
